Symbol,Date,Company,Return,MKTCAP,TRI,TB90,PB,MktPrm
47,2011-08-01,Kohinoor energy ltd,-0.055007,64794,0.780226271,1.25,15.00,-0.469773729
47,2011-09-01,Kohinoor energy ltd,-0.033286,207590,0.363954382,1.25,7.00,-0.886045618
47,2011-10-01,Kohinoor energy ltd,0.014661,184427,0.833040742,1.25,19.00,-0.416959258
47,2011-11-01,Kohinoor energy ltd,0.000606,16856,0.064384431,1.25,20.00,-1.185615569
47,2011-12-01,Kohinoor energy ltd,-0.045251,431660,0.240736201,1.25,13.00,-1.009263799
47,2012-01-01,Kohinoor energy ltd,-0.000169,96340,0.737168294,0.4,15.00,0.337168294
47,2012-02-01,Kohinoor energy ltd,0.015801,403053,0.429112538,0.4,2.00,0.029112538
47,2012-03-01,Kohinoor energy ltd,0.095977,342822,0.609077577,0.4,16.00,0.209077577
47,2012-04-01,Kohinoor energy ltd,0.328868,367617,0.531301415,0.4,9.00,0.131301415
47,2012-05-01,Kohinoor energy ltd,-0.009863,440628,0.632861977,0.4,12.00,0.232861977
47,2012-06-01,Kohinoor energy ltd,0.052872,363871,0.344729823,0.4,9.00,-0.055270177
47,2012-07-01,Kohinoor energy ltd,0.033184,328492,0.123049765,0.4,7.00,-0.276950235
47,2012-08-01,Kohinoor energy ltd,-0.029951,45761,0.517401037,0.4,8.00,0.117401037
47,2012-09-01,Kohinoor energy ltd,0.026611,152805,0.640828672,0.4,15.00,0.240828672
47,2012-10-01,Kohinoor energy ltd,-0.124319,285230,0.596542431,0.4,17.00,0.196542431
47,2012-11-01,Kohinoor energy ltd,-0.009691,437151,0.602545291,0.4,17.00,0.202545291
47,2012-12-01,Kohinoor energy ltd,0.015872,19938,0.729889727,0.4,15.00,0.329889727
48,2010-01-01,Nishat mills ltd,-0.124458,103791,0.5832,0.39,18.00,0.1932
48,2010-02-01,Nishat mills ltd,-0.114548,53166,0.683,0.39,2.00,0.293
48,2010-03-01,Nishat mills ltd,0.02299,277327,0.25,0.39,14.00,-0.14
48,2010-04-01,Nishat mills ltd,-0.032115,197234,0.72,0.39,20.00,0.33
48,2010-05-01,Nishat mills ltd,-0.225484,132098,0.654,0.39,11.00,0.264
48,2010-06-01,Nishat mills ltd,-0.009463,59022,0.65,0.39,15.00,0.26
48,2010-07-01,Nishat mills ltd,0.195683,113997,254,0.39,9.00,253.61
48,2010-08-01,Nishat mills ltd,-0.193598,421114,0.6,0.39,10.00,0.21
48,2010-09-01,Nishat mills ltd,0.062569,126563,0.3,0.39,11.00,-0.09
48,2010-10-01,Nishat mills ltd,0.11701,306710,0.785,0.39,17.00,0.395
48,2010-11-01,Nishat mills ltd,0.142172,179130,0.452,0.39,12.00,0.062
48,2010-12-01,Nishat mills ltd,0.073712,307572,0.452,0.39,11.00,0.062
48,2011-01-01,Nishat mills ltd,-0.476661,305115,0.629770789,1.25,6.00,-0.620229211
48,2011-02-01,Nishat mills ltd,-0.033375,277647,0.159452029,1.25,16.00,-1.090547971
48,2011-03-01,Nishat mills ltd,-0.00079,244278,0.901454655,1.25,17.00,-0.348545345
48,2011-04-01,Nishat mills ltd,0.099895,240198,0.417171349,1.25,16.00,-0.832828651
48,2011-05-01,Nishat mills ltd,-0.064205,453139,0.343034419,1.25,19.00,-0.906965581
48,2011-06-01,Nishat mills ltd,-0.079281,301144,0.153255061,1.25,14.00,-1.096744939
48,2011-07-01,Nishat mills ltd,-0.071826,473152,0.397955483,1.25,2.00,-0.852044517
48,2011-08-01,Nishat mills ltd,0,290187,0.281887336,1.25,16.00,-0.968112664
48,2011-09-01,Nishat mills ltd,-0.191942,109257,0.844738477,1.25,4.00,-0.405261523
48,2011-10-01,Nishat mills ltd,-0.137991,416417,0.829804452,1.25,2.00,-0.420195548
48,2011-11-01,Nishat mills ltd,0,108971,0.500002452,1.25,7.00,-0.749997548
48,2011-12-01,Nishat mills ltd,0.035134,271021,0.257884796,1.25,16.00,-0.992115204
48,2012-01-01,Nishat mills ltd,-0.031198,365591,0.917248564,0.4,1.00,0.517248564
48,2012-02-01,Nishat mills ltd,0.203573,297685,0.094405875,0.4,1.00,-0.305594125
48,2012-03-01,Nishat mills ltd,0.030106,178882,0.7874022,0.4,3.00,0.3874022
48,2012-04-01,Nishat mills ltd,0.00345,68004,0.710429111,0.4,16.00,0.310429111
48,2012-05-01,Nishat mills ltd,0,90972,0.729436576,0.4,15.00,0.329436576
48,2012-06-01,Nishat mills ltd,0.115311,383455,0.59080083,0.4,12.00,0.19080083
48,2012-07-01,Nishat mills ltd,0.009852,171253,0.71957346,0.4,9.00,0.31957346
48,2012-08-01,Nishat mills ltd,0.043078,448282,0.599146408,0.4,19.00,0.199146408
48,2012-09-01,Nishat mills ltd,-0.037993,179597,0.074034758,0.4,16.00,-0.325965242
48,2012-10-01,Nishat mills ltd,0.167797,79291,0.213489721,0.4,19.00,-0.186510279
48,2012-11-01,Nishat mills ltd,0.054176,23645,0.753192291,0.4,13.00,0.353192291
48,2012-12-01,Nishat mills ltd,-0.088148,408256,0.917891648,0.4,7.00,0.517891648
49,2010-01-01,Pak suzuki motor co.ltd,0.015947,18263,0.635056368,0.39,17.00,0.245056368
49,2010-02-01,Pak suzuki motor co.ltd,-0.007551,19895,0.485391564,0.39,12.00,0.095391564
49,2010-03-01,Pak suzuki motor co.ltd,-0.119945,66174,0.538052248,0.39,20.00,0.148052248
49,2010-04-01,Pak suzuki motor co.ltd,0.079337,11227,0.574165565,0.39,18.00,0.184165565
49,2010-05-01,Pak suzuki motor co.ltd,-0.099265,252932,0.974724817,0.39,19.00,0.584724817
49,2010-06-01,Pak suzuki motor co.ltd,0.016151,14512,0.116829926,0.39,19.00,-0.273170074
49,2010-07-01,Pak suzuki motor co.ltd,0.10334,349565,0.422022507,0.39,18.00,0.032022507
49,2010-08-01,Pak suzuki motor co.ltd,-0.131097,457825,0.872775576,0.39,7.00,0.482775576
49,2010-09-01,Pak suzuki motor co.ltd,-0.106803,429816,0.402203082,0.39,8.00,0.012203082
49,2010-10-01,Pak suzuki motor co.ltd,0.053391,107106,0.760740509,0.39,11.00,0.370740509
49,2010-11-01,Pak suzuki motor co.ltd,0.013454,437197,0.292397887,0.39,8.00,-0.097602113
49,2010-12-01,Pak suzuki motor co.ltd,-0.059225,429925,0.45432427,0.39,9.00,0.06432427
49,2011-01-01,Pak suzuki motor co.ltd,-0.09678,434881,0.94639325,1.25,7.00,-0.30360675
49,2011-02-01,Pak suzuki motor co.ltd,-0.168788,77754,0.09465907,1.25,20.00,-1.15534093
49,2011-03-01,Pak suzuki motor co.ltd,-0.035481,348279,0.412887863,1.25,7.00,-0.837112137
49,2011-04-01,Pak suzuki motor co.ltd,-0.114751,458832,0.004697887,1.25,19.00,-1.245302113
49,2011-05-01,Pak suzuki motor co.ltd,0.107134,149375,0.7576254,1.25,17.00,-0.4923746
49,2011-06-01,Pak suzuki motor co.ltd,0.193234,424022,0.207671795,1.25,18.00,-1.042328205
49,2011-07-01,Pak suzuki motor co.ltd,0.068904,136507,0.953912031,1.25,14.00,-0.296087969
49,2011-08-01,Pak suzuki motor co.ltd,-0.00924,220705,0.363519681,1.25,3.00,-0.886480319
49,2011-09-01,Pak suzuki motor co.ltd,0.071888,412652,0.356895603,1.25,8.00,-0.893104397
49,2011-10-01,Pak suzuki motor co.ltd,0.172721,241328,0.868358471,1.25,5.00,-0.381641529
49,2011-11-01,Pak suzuki motor co.ltd,-0.130298,375010,0.192117602,1.25,10.00,-1.057882398
49,2011-12-01,Pak suzuki motor co.ltd,0.113348,469686,0.399339843,1.25,20.00,-0.850660157
49,2012-01-01,Pak suzuki motor co.ltd,0,418951,0.397717031,0.4,1.00,-0.002282969
49,2012-02-01,Pak suzuki motor co.ltd,0.370596,161831,0.418213314,0.4,4.00,0.018213314
49,2012-03-01,Pak suzuki motor co.ltd,0.322862,207471,0.870842784,0.4,17.00,0.470842784
49,2012-04-01,Pak suzuki motor co.ltd,0,32194,0.260579029,0.4,3.00,-0.139420971
49,2012-05-01,Pak suzuki motor co.ltd,0,485826,0.121008332,0.4,16.00,-0.278991668
49,2012-06-01,Pak suzuki motor co.ltd,0.145796,134800,0.725285182,0.4,2.00,0.325285182
49,2012-07-01,Pak suzuki motor co.ltd,-0.027287,83988,0.944989946,0.4,13.00,0.544989946
49,2012-08-01,Pak suzuki motor co.ltd,0,42124,0.539482441,0.4,17.00,0.139482441
49,2012-09-01,Pak suzuki motor co.ltd,-0.018144,342059,0.907657956,0.4,14.00,0.507657956
49,2012-10-01,Pak suzuki motor co.ltd,0.041385,265530,0.528962247,0.4,13.00,0.128962247
49,2012-11-01,Pak suzuki motor co.ltd,0,131857,0.416169165,0.4,10.00,0.016169165
49,2012-12-01,Pak suzuki motor co.ltd,-0.11441,39722,0.319453095,0.4,10.00,-0.080546905
50,2010-01-01,Bata Pakistan ltd,-0.141295,447305,0.966200025,0.39,16.00,0.576200025
50,2010-02-01,Bata Pakistan ltd,-0.143667,363255,0.385842992,0.39,6.00,-0.004157008
50,2010-03-01,Bata Pakistan ltd,-0.029287,202432,0.549307141,0.39,16.00,0.159307141
50,2010-04-01,Bata Pakistan ltd,-0.190467,178076,0.586493038,0.39,7.00,0.196493038
50,2010-05-01,Bata Pakistan ltd,-0.226958,383055,0.740587984,0.39,13.00,0.350587984
50,2010-06-01,Bata Pakistan ltd,0.211131,30467,0.541243339,0.39,4.00,0.151243339
50,2010-07-01,Bata Pakistan ltd,-0.040878,172975,0.962026734,0.39,9.00,0.572026734
50,2010-08-01,Bata Pakistan ltd,-0.158833,175664,0.632663853,0.39,9.00,0.242663853
50,2010-09-01,Bata Pakistan ltd,0.028127,353506,0.200945935,0.39,16.00,-0.189054065
50,2010-10-01,Bata Pakistan ltd,0.180875,477440,0.324346387,0.39,9.00,-0.065653613
50,2010-11-01,Bata Pakistan ltd,0.052001,116179,0.265511694,0.39,10.00,-0.124488306
50,2010-12-01,Bata Pakistan ltd,0.108178,347627,0.056549854,0.39,10.00,-0.333450146
50,2011-01-01,Bata Pakistan ltd,0.155038,491092,0.913609355,1.25,13.00,-0.336390645
50,2011-02-01,Bata Pakistan ltd,-0.244876,122505,0.953636129,1.25,7.00,-0.296363871
50,2011-03-01,Bata Pakistan ltd,-0.022911,98965,0.248385405,1.25,4.00,-1.001614595
50,2011-04-01,Bata Pakistan ltd,-0.470699,204407,0.742519897,1.25,13.00,-0.507480103
50,2011-05-01,Bata Pakistan ltd,0.187257,10042,0.789255462,1.25,14.00,-0.460744538
50,2011-06-01,Bata Pakistan ltd,-0.163424,139320,0.7419815,1.25,16.00,-0.5080185
50,2011-07-01,Bata Pakistan ltd,0.094981,427151,0.72220351,1.25,15.00,-0.52779649
50,2011-08-01,Bata Pakistan ltd,-0.247321,97695,0.092832428,1.25,19.00,-1.157167572
50,2011-09-01,Bata Pakistan ltd,0.049393,489642,0.720702449,1.25,15.00,-0.529297551
50,2011-10-01,Bata Pakistan ltd,-0.149143,454165,0.15606723,1.25,15.00,-1.09393277
50,2011-11-01,Bata Pakistan ltd,-0.194989,346675,0.403921372,1.25,16.00,-0.846078628
50,2011-12-01,Bata Pakistan ltd,-0.213979,8211,0.968548531,1.25,15.00,-0.281451469
50,2012-01-01,Bata Pakistan ltd,-0.198701,146311,0.907810526,0.4,1.00,0.507810526
50,2012-02-01,Bata Pakistan ltd,-0.032309,170527,0.082307817,0.4,4.00,-0.317692183
50,2012-03-01,Bata Pakistan ltd,-0.101265,83034,0.506409207,0.4,6.00,0.106409207
50,2012-04-01,Bata Pakistan ltd,0.123944,139485,0.445914914,0.4,2.00,0.045914914
50,2012-05-01,Bata Pakistan ltd,-0.080492,171549,0.815966876,0.4,7.00,0.415966876
50,2012-06-01,Bata Pakistan ltd,0.13408,51793,0.329570473,0.4,20.00,-0.070429527
50,2012-07-01,Bata Pakistan ltd,-0.037895,320700,0.005393299,0.4,13.00,-0.394606701
50,2012-08-01,Bata Pakistan ltd,0.498303,174693,0.783503722,0.4,20.00,0.383503722
50,2012-09-01,Bata Pakistan ltd,-0.092019,497335,0.207106327,0.4,15.00,-0.192893673
50,2012-10-01,Bata Pakistan ltd,0.402174,111389,0.472957606,0.4,15.00,0.072957606
50,2012-11-01,Bata Pakistan ltd,0.128071,332631,0.109734207,0.4,20.00,-0.290265793
50,2012-12-01,Bata Pakistan ltd,-0.242641,216013,0.369639565,0.4,14.00,-0.030360435
51,2010-01-01,Bestway cement,-0.06762,9745,0.769865822,0.39,1.00,0.379865822
51,2010-02-01,Bestway cement,0.164428,452582,0.087620168,0.39,16.00,-0.302379832
51,2010-03-01,Bestway cement,-0.136028,278733,0.925960843,0.39,17.00,0.535960843
51,2010-04-01,Bestway cement,0.082238,66031,0.923382586,0.39,1.00,0.533382586
51,2010-05-01,Bestway cement,-0.305382,350187,0.444382834,0.39,4.00,0.054382834
51,2010-06-01,Bestway cement,0.019803,457527,0.099284791,0.39,3.00,-0.290715209
51,2010-07-01,Bestway cement,0.140857,14712,0.620763008,0.39,9.00,0.230763008
51,2010-08-01,Bestway cement,0.11209,61482,0.266369733,0.39,8.00,-0.123630267
51,2010-09-01,Bestway cement,0.39141,42324,0.191323319,0.39,20.00,-0.198676681
51,2010-10-01,Bestway cement,-0.156912,294458,0.081910348,0.39,5.00,-0.308089652
51,2010-11-01,Bestway cement,-0.019545,183971,0.64024595,0.39,1.00,0.25024595
51,2010-12-01,Bestway cement,-0.077487,327315,0.472370709,0.39,1.00,0.082370709
51,2011-01-01,Bestway cement,-0.060974,124971,0.87313212,1.25,1.00,-0.37686788
51,2011-02-01,Bestway cement,-0.04978,472849,0.247380807,1.25,11.00,-1.002619193
51,2011-03-01,Bestway cement,0.105728,51177,0.904594628,1.25,6.00,-0.345405372
51,2011-04-01,Bestway cement,0.0066,359611,0.040974534,1.25,16.00,-1.209025466
51,2011-05-01,Bestway cement,-0.063919,167384,0.574123634,1.25,13.00,-0.675876366
51,2011-06-01,Bestway cement,-0.047609,490426,0.677882478,1.25,13.00,-0.572117522
51,2011-07-01,Bestway cement,0.019003,162014,0.894561018,1.25,9.00,-0.355438982
51,2011-08-01,Bestway cement,0.033321,361860,0.659183084,1.25,18.00,-0.590816916
51,2011-09-01,Bestway cement,0.039273,435379,0.734771803,1.25,13.00,-0.515228197
51,2011-10-01,Bestway cement,0.006543,88535,0.387516583,1.25,11.00,-0.862483417
51,2011-11-01,Bestway cement,-0.04203,57869,0.227211677,1.25,6.00,-1.022788323
51,2011-12-01,Bestway cement,-0.11403,503755,0.109123044,1.25,19.00,-1.140876956
51,2012-01-01,Bestway cement,0,187353,0.581710822,0.4,18.00,0.181710822
51,2012-02-01,Bestway cement,0.639972,442231,0.738035874,0.4,1.00,0.338035874
51,2012-03-01,Bestway cement,0.228028,343140,0.849287891,0.4,18.00,0.449287891
51,2012-04-01,Bestway cement,0.222644,357597,0.447088543,0.4,8.00,0.047088543
51,2012-05-01,Bestway cement,0.102557,502323,0.206833957,0.4,15.00,-0.193166043
51,2012-06-01,Bestway cement,-0.121128,296088,0.082694533,0.4,17.00,-0.317305467
51,2012-07-01,Bestway cement,0.067742,143034,0.572646646,0.4,13.00,0.172646646
51,2012-08-01,Bestway cement,0.170767,158347,0.952806117,0.4,7.00,0.552806117
51,2012-09-01,Bestway cement,-0.018795,364002,0.122458097,0.4,12.00,-0.277541903
51,2012-10-01,Bestway cement,0.038503,253849,0.097983357,0.4,5.00,-0.302016643
51,2012-11-01,Bestway cement,0.067838,198666,0.646254493,0.4,19.00,0.246254493
51,2012-12-01,Bestway cement,-0.084341,416117,0.269234026,0.4,5.00,-0.130765974
52,2010-01-01,azgard nine,0.023296,129186,0.023235105,0.39,12.00,-0.366764895
52,2010-02-01,azgard nine,-0.121255,418986,0.949103225,0.39,11.00,0.559103225
52,2010-03-01,azgard nine,-0.301751,387891,0.929196383,0.39,9.00,0.539196383
52,2010-04-01,azgard nine,0.091128,60831,0.191655182,0.39,4.00,-0.198344818
52,2010-05-01,azgard nine,-0.231033,226396,0.535052827,0.39,20.00,0.145052827
52,2010-06-01,azgard nine,-0.082521,316736,0.111290759,0.39,14.00,-0.278709241
52,2010-07-01,azgard nine,0.119772,99456,0.882352726,0.39,11.00,0.492352726
52,2010-08-01,azgard nine,-0.257923,418459,0.718782046,0.39,7.00,0.328782046
52,2010-09-01,azgard nine,0.041316,105068,0.780038387,0.39,20.00,0.390038387
52,2010-10-01,azgard nine,0.068664,274828,0.614780696,0.39,5.00,0.224780696
52,2010-11-01,azgard nine,0.027274,341023,0.490974091,0.39,3.00,0.100974091
52,2010-12-01,azgard nine,-0.143446,197858,0.776420063,0.39,16.00,0.386420063
52,2011-01-01,azgard nine,0.055249,247169,0.237208898,1.25,5.00,-1.012791102
52,2011-02-01,azgard nine,-0.126062,283464,0.161613339,1.25,14.00,-1.088386661
52,2011-03-01,azgard nine,-0.165142,145357,0.473693212,1.25,7.00,-0.776306788
52,2011-04-01,azgard nine,-0.005502,13996,0.09504281,1.25,18.00,-1.15495719
52,2011-05-01,azgard nine,-0.020907,120609,0.553260393,1.25,2.00,-0.696739607
52,2011-06-01,azgard nine,0.080151,360340,0.45962535,1.25,20.00,-0.79037465
52,2011-07-01,azgard nine,-0.042503,317000,0.284184309,1.25,7.00,-0.965815691
52,2011-08-01,azgard nine,-0.031792,115583,0.363398775,1.25,15.00,-0.886601225
52,2011-09-01,azgard nine,-0.205218,476425,0.793868342,1.25,16.00,-0.456131658
52,2011-10-01,azgard nine,-0.083954,181411,0.499336628,1.25,2.00,-0.750663372
52,2011-11-01,azgard nine,0.081079,88846,0.354114099,1.25,19.00,-0.895885901
52,2011-12-01,azgard nine,0.097048,78415,0.616912548,1.25,7.00,-0.633087452
52,2012-01-01,azgard nine,0.031759,196489,0.631226165,0.4,1.00,0.231226165
52,2012-02-01,azgard nine,-0.015081,196859,0.275648017,0.4,4.00,-0.124351983
52,2012-03-01,azgard nine,0.044973,216398,0.354937447,0.4,19.00,-0.045062553
52,2012-04-01,azgard nine,-0.329627,388216,0.837639544,0.4,5.00,0.437639544
52,2012-05-01,azgard nine,-0.073395,339513,0.415185038,0.4,13.00,0.015185038
52,2012-06-01,azgard nine,-0.056424,477699,0.477886799,0.4,14.00,0.077886799
52,2012-07-01,azgard nine,-0.03042,452863,0.307843363,0.4,10.00,-0.092156637
52,2012-08-01,azgard nine,-0.021932,349026,0.753957569,0.4,11.00,0.353957569
52,2012-09-01,azgard nine,0.06564,35288,0.27970308,0.4,6.00,-0.12029692
52,2012-10-01,azgard nine,0.034522,201164,0.285990937,0.4,13.00,-0.114009063
52,2012-11-01,azgard nine,0.021324,30784,0.963902487,0.4,7.00,0.563902487
52,2012-12-01,azgard nine,-0.005784,28379,0.438784404,0.4,2.00,0.038784404
53,2010-01-01,Shell Pakistan ltd,0.113959,153587,0.5832,0.39,15.00,0.1932
53,2010-02-01,Shell Pakistan ltd,-0.001177,54591,0.683,0.39,9.00,0.293
53,2010-03-01,Shell Pakistan ltd,0.071727,383001,0.25,0.39,6.00,-0.14
53,2010-04-01,Shell Pakistan ltd,-0.155109,166877,0.72,0.39,4.00,0.33
53,2010-05-01,Shell Pakistan ltd,-0.092332,187423,0.654,0.39,2.00,0.264
53,2010-06-01,Shell Pakistan ltd,-0.023586,226941,0.65,0.39,18.00,0.26
53,2010-07-01,Shell Pakistan ltd,0.041628,337891,254,0.39,10.00,253.61
53,2010-08-01,Shell Pakistan ltd,-0.197603,137172,0.6,0.39,10.00,0.21
53,2010-09-01,Shell Pakistan ltd,-0.020572,449192,0.3,0.39,20.00,-0.09
53,2010-10-01,Shell Pakistan ltd,-0.052429,491393,0.785,0.39,9.00,0.395
53,2010-11-01,Shell Pakistan ltd,0.103481,496296,0.452,0.39,1.00,0.062
53,2010-12-01,Shell Pakistan ltd,0.027707,249517,0.452,0.39,4.00,0.062
53,2011-01-01,Shell Pakistan ltd,0.012836,256916,0.444736019,1.25,6.00,-0.805263981
53,2011-02-01,Shell Pakistan ltd,-0.076946,331380,0.280346942,1.25,7.00,-0.969653058
53,2011-03-01,Shell Pakistan ltd,0.097175,229771,0.338282704,1.25,4.00,-0.911717296
53,2011-04-01,Shell Pakistan ltd,-0.020941,515016,0.491291762,1.25,11.00,-0.758708238
53,2011-05-01,Shell Pakistan ltd,0.065469,10817,0.390746882,1.25,16.00,-0.859253118
53,2011-06-01,Shell Pakistan ltd,-0.000044,403498,0.425011883,1.25,11.00,-0.824988117
53,2011-07-01,Shell Pakistan ltd,-0.022972,171649,0.503606561,1.25,9.00,-0.746393439
53,2011-08-01,Shell Pakistan ltd,-0.070163,71403,0.479614576,1.25,2.00,-0.770385424
53,2011-09-01,Shell Pakistan ltd,0.067294,50873,0.645183581,1.25,2.00,-0.604816419
53,2011-10-01,Shell Pakistan ltd,-0.114692,526628,0.834725778,1.25,19.00,-0.415274222
53,2011-11-01,Shell Pakistan ltd,0.006068,372717,0.774241972,1.25,18.00,-0.475758028
53,2011-12-01,Shell Pakistan ltd,-0.033183,481170,0.737267007,1.25,7.00,-0.512732993
53,2012-01-01,Shell Pakistan ltd,-0.075825,259502,0.609893044,0.4,10.00,0.209893044
53,2012-02-01,Shell Pakistan ltd,-0.053154,503728,0.535990924,0.4,15.00,0.135990924
53,2012-03-01,Shell Pakistan ltd,-0.017171,239819,0.249368439,0.4,19.00,-0.150631561
53,2012-04-01,Shell Pakistan ltd,-0.003086,231943,0.087989463,0.4,11.00,-0.312010537
53,2012-05-01,Shell Pakistan ltd,0.207843,470571,0.764640482,0.4,4.00,0.364640482
53,2012-06-01,Shell Pakistan ltd,0.139476,333304,0.923508089,0.4,15.00,0.523508089
53,2012-07-01,Shell Pakistan ltd,-0.169364,473439,0.588637443,0.4,14.00,0.188637443
53,2012-08-01,Shell Pakistan ltd,0.070506,462034,0.485510233,0.4,20.00,0.085510233
53,2012-09-01,Shell Pakistan ltd,-0.187547,428892,0.284665142,0.4,4.00,-0.115334858
53,2012-10-01,Shell Pakistan ltd,-0.141138,209474,0.532959483,0.4,20.00,0.132959483
53,2012-11-01,Shell Pakistan ltd,0.076207,382364,0.943483476,0.4,18.00,0.543483476
53,2012-12-01,Shell Pakistan ltd,0.047092,19072,0.732641975,0.4,10.00,0.332641975
54,2010-01-01,Abbott labortries pak,-0.211314,37365,0.5832,0.39,5.00,0.1932
54,2010-02-01,Abbott labortries pak,-0.001326,487087,0.683,0.39,7.00,0.293
54,2010-03-01,Abbott labortries pak,0,175707,0.25,0.39,16.00,-0.14
54,2010-04-01,Abbott labortries pak,0.00813,109258,0.72,0.39,2.00,0.33
54,2010-05-01,Abbott labortries pak,-0.158597,111355,0.654,0.39,1.00,0.264
54,2010-06-01,Abbott labortries pak,0.094328,151941,0.65,0.39,10.00,0.26
54,2010-07-01,Abbott labortries pak,0.010522,146234,254,0.39,14.00,253.61
54,2010-08-01,Abbott labortries pak,-0.146137,191868,0.6,0.39,10.00,0.21
54,2010-09-01,Abbott labortries pak,0.089902,200664,0.3,0.39,1.00,-0.09
54,2010-10-01,Abbott labortries pak,0.122055,517205,0.785,0.39,15.00,0.395
54,2010-11-01,Abbott labortries pak,0.0006,191844,0.452,0.39,10.00,0.062
54,2010-12-01,Abbott labortries pak,0.092344,359666,0.452,0.39,17.00,0.062
54,2011-01-01,Abbott labortries pak,-0.130853,432223,0.405927516,1.25,3.00,-0.844072484
54,2011-02-01,Abbott labortries pak,-0.184609,250381,0.259637639,1.25,16.00,-0.990362361
54,2011-03-01,Abbott labortries pak,0.06,168767,0.274179341,1.25,16.00,-0.975820659
54,2011-04-01,Abbott labortries pak,0.084557,255282,0.302957397,1.25,17.00,-0.947042603
54,2011-05-01,Abbott labortries pak,0.000216,478300,0.12024479,1.25,13.00,-1.12975521
54,2011-06-01,Abbott labortries pak,0.01043,219551,0.315859477,1.25,1.00,-0.934140523
54,2011-07-01,Abbott labortries pak,-0.002463,218544,0.24497491,1.25,9.00,-1.00502509
54,2011-08-01,Abbott labortries pak,0.039526,308721,0.470390066,1.25,11.00,-0.779609934
54,2011-09-01,Abbott labortries pak,0.032251,128552,0.578866606,1.25,14.00,-0.671133394
54,2011-10-01,Abbott labortries pak,0.026589,142097,0.696845049,1.25,20.00,-0.553154951
54,2011-11-01,Abbott labortries pak,-0.003895,514975,0.616533848,1.25,10.00,-0.633466152
54,2011-12-01,Abbott labortries pak,-0.026795,485729,0.394349168,1.25,8.00,-0.855650832
54,2012-01-01,Abbott labortries pak,0.015315,88329,0.915402925,0.4,2.00,0.515402925
54,2012-02-01,Abbott labortries pak,-0.094205,249528,0.407891402,0.4,5.00,0.007891402
54,2012-03-01,Abbott labortries pak,0.090943,317144,0.057498109,0.4,6.00,-0.342501891
54,2012-04-01,Abbott labortries pak,0.126327,288590,0.829125762,0.4,20.00,0.429125762
54,2012-05-01,Abbott labortries pak,-0.022949,198986,0.877843189,0.4,19.00,0.477843189
54,2012-06-01,Abbott labortries pak,0.061045,163028,0.166130375,0.4,5.00,-0.233869625
54,2012-07-01,Abbott labortries pak,0.332143,392391,0.40216583,0.4,3.00,0.00216583
54,2012-08-01,Abbott labortries pak,0.253448,229729,0.106698243,0.4,2.00,-0.293301757
54,2012-09-01,Abbott labortries pak,-0.010295,342257,0.940171724,0.4,4.00,0.540171724
54,2012-10-01,Abbott labortries pak,-0.007494,95243,0.884153041,0.4,1.00,0.484153041
54,2012-11-01,Abbott labortries pak,0.067332,511438,0.473739638,0.4,10.00,0.073739638
54,2012-12-01,Abbott labortries pak,0.021226,247936,0.795680633,0.4,6.00,0.395680633
55,2010-01-01,K-electric,0.051293,401418,0.5832,0.39,6.00,0.1932
55,2010-02-01,K-electric,0.082238,54888,0.683,0.39,17.00,0.293
55,2010-03-01,K-electric,-0.057545,9623,0.25,0.39,16.00,-0.14
55,2010-04-01,K-electric,-0.02827,225659,0.72,0.39,19.00,0.33
55,2010-05-01,K-electric,-0.16738,304261,0.654,0.39,3.00,0.264
55,2010-06-01,K-electric,-0.05666,3739,0.65,0.39,13.00,0.26
55,2010-07-01,K-electric,0.039566,79789,254,0.39,20.00,253.61
55,2010-08-01,K-electric,-0.09963,10799,0.6,0.39,11.00,0.21
55,2010-09-01,K-electric,-0.03884,246448,0.3,0.39,2.00,-0.09
55,2010-10-01,K-electric,0.034067,192726,0.785,0.39,11.00,0.395
55,2010-11-01,K-electric,0.100083,148819,0.452,0.39,14.00,0.062
55,2010-12-01,K-electric,0.195937,123320,0.452,0.39,5.00,0.062
55,2011-01-01,K-electric,-0.073834,265001,0.401949048,1.25,1.00,-0.848050952
55,2011-02-01,K-electric,-0.071459,480762,0.139502686,1.25,16.00,-1.110497314
55,2011-03-01,K-electric,0.028399,119777,0.073469362,1.25,13.00,-1.176530638
55,2011-04-01,K-electric,0.003992,119532,0.666381771,1.25,8.00,-0.583618229
55,2011-05-01,K-electric,-0.028285,187829,0.468264118,1.25,17.00,-0.781735882
55,2011-06-01,K-electric,-0.12653,477166,0.434485903,1.25,14.00,-0.815514097
55,2011-07-01,K-electric,0.00464,318075,0.702255841,1.25,16.00,-0.547744159
55,2011-08-01,K-electric,-0.160343,527219,0.572209691,1.25,11.00,-0.677790309
55,2011-09-01,K-electric,-0.021979,535648,0.639886388,1.25,15.00,-0.610113612
55,2011-10-01,K-electric,-0.045462,429919,0.546639934,1.25,4.00,-0.703360066
55,2011-11-01,K-electric,-0.047628,178977,0.081510697,1.25,16.00,-1.168489303
55,2011-12-01,K-electric,-0.024693,415318,0.051407043,1.25,6.00,-1.198592957
55,2012-01-01,K-electric,0.079148,8825,0.101634298,0.4,1.00,-0.298365702
55,2012-02-01,K-electric,0.141944,490138,0.452384918,0.4,5.00,0.052384918
